Skver,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,pm25,25,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
US Diplomatic Post: Sarajevo,Sarajevo,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,pm25,23,µg/m³,43.856667,18.398205,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
Skver,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,co,1029,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,no2,36.2,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,o3,29.5,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,so2,24,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Manama,N/A,BA,2020-02-14T15:00:00.000Z,2020-02-14T18:00:00+03:00,o3,0.041,ppm,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
Manama,N/A,BA,2020-02-14T15:00:00.000Z,2020-02-14T18:00:00+03:00,pm25,16,µg/m³,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
Živinice,Živinice,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,pm25,19.9,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,co,983,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,o3,20,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,so2,95.9,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,no2,33,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,o3,36.7,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,pm25,3.2,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,no2,45.1,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,co,2027,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,so2,27.4,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,so2,22.6,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T15:00:00.000Z,2020-02-14T16:00:00+01:00,co,907,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,pm25,12.8,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,no2,33.8,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,pm25,33.2,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,so2,140.3,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,co,1211,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,co,2069,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,so2,24.8,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,so2,27.6,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
US Diplomatic Post: Sarajevo,Sarajevo,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,pm25,11,µg/m³,43.856667,18.398205,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
Skver,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,no2,40.8,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,o3,18.2,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Manama,N/A,BA,2020-02-14T14:00:00.000Z,2020-02-14T17:00:00+03:00,o3,0.057,ppm,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
Manama,N/A,BA,2020-02-14T14:00:00.000Z,2020-02-14T17:00:00+03:00,pm25,16,µg/m³,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
Skver,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,co,1103,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,o3,27,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,pm25,32.2,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,o3,31.7,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,so2,37.1,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,no2,42,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,co,743,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,o3,22.2,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,pm25,32.6,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,no2,43.7,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,so2,40,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,no2,28.1,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,co,1026,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,pm25,7.1,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T14:00:00.000Z,2020-02-14T15:00:00+01:00,o3,45,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,no2,34,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,co,755,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,o3,52.4,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,o3,24.2,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,so2,160,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,co,2272,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
US Diplomatic Post: Sarajevo,Sarajevo,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,pm25,15,µg/m³,43.856667,18.398205,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
Skver,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,so2,24,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,no2,44.9,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,pm25,50.9,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,o3,12.9,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,no2,29.2,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Manama,N/A,BA,2020-02-14T13:00:00.000Z,2020-02-14T16:00:00+03:00,o3,0.098,ppm,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
Manama,N/A,BA,2020-02-14T13:00:00.000Z,2020-02-14T16:00:00+03:00,pm25,53,µg/m³,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
BKC,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,pm25,35.1,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,so2,33.2,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,co,880,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,o3,15,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,pm25,3.9,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,so2,26.4,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,no2,55.5,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,o3,33.5,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,co,1296,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,co,853,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Skver,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,pm25,2.2,µg/m³,44.5408333333333,18.6733333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,pm25,17.7,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,no2,18.9,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
BKC,Tuzla,BA,2020-02-14T13:00:00.000Z,2020-02-14T14:00:00+01:00,so2,29.7,µg/m³,44.5319444444444,18.6547222222222,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T12:00:00.000Z,2020-02-14T13:00:00+01:00,o3,45.3,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Manama,N/A,BA,2020-02-14T12:00:00.000Z,2020-02-14T15:00:00+03:00,o3,0.062,ppm,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
US Diplomatic Post: Sarajevo,Sarajevo,BA,2020-02-14T12:00:00.000Z,2020-02-14T13:00:00+01:00,pm25,8,µg/m³,43.856667,18.398205,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
Bukinje,Tuzla,BA,2020-02-14T12:00:00.000Z,2020-02-14T13:00:00+01:00,no2,16.7,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Manama,N/A,BA,2020-02-14T12:00:00.000Z,2020-02-14T15:00:00+03:00,pm25,27,µg/m³,26.204697,50.570833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""U.S. Department of State Bahrain - Manama""}]"
Bukinje,Tuzla,BA,2020-02-14T12:00:00.000Z,2020-02-14T13:00:00+01:00,pm25,9.3,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Bukinje,Tuzla,BA,2020-02-14T12:00:00.000Z,2020-02-14T13:00:00+01:00,co,926,µg/m³,44.5236111111111,18.6002777777778,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Živinice,Živinice,BA,2020-02-14T12:00:00.000Z,2020-02-14T13:00:00+01:00,pm25,44.6,µg/m³,44.4538888888889,18.6483333333333,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
Lukavac,Lukavac,BA,2020-02-14T19:00:00.000Z,2020-02-14T20:00:00+01:00,so2,22.9,µg/m³,44.5333027777778,18.5348916666667,"[{""name"":""Tuzlanski Kanton"",""url"":""http://monitoringzrakatk.info""}]"
